time,BLE01,BLE02,BLE03,BLE04,BLE05,BLE06,BLE07,BLE08,BLE09,BLE10,room
00:05:17,-200,-92,-200,-87,-200,-200,-200,-200,-200,-200,C
00:05:18,-200,-97,-200,-200,-79,-200,-200,-200,-200,-200,C
00:05:19,-80,-200,-75,-200,-200,-200,-89,-200,-200,-200,C
00:05:20,-200,-200,-200,-76,-200,-200,-200,-91,-200,-200,C
00:05:21,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,C
00:05:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,C
00:05:23,-81,-90,-200,-92,-200,-200,-200,-200,-200,-200,C
00:05:24,-200,-200,-77,-200,-71,-200,-93,-200,-200,-200,C
00:05:25,-200,-200,-200,-200,-200,-200,-200,-93,-200,-96,C
00:05:26,-200,-91,-90,-80,-200,-200,-87,-200,-200,-200,C
00:05:27,-75,-200,-200,-200,-72,-200,-200,-200,-200,-200,C
00:05:28,-200,-200,-77,-80,-79,-200,-85,-96,-200,-200,C
00:05:29,-83,-85,-200,-200,-200,-96,-200,-200,-200,-200,C
00:05:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,C
00:05:31,-200,-92,-88,-81,-69,-200,-200,-200,-200,-200,C
00:05:32,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,C
00:05:33,-84,-200,-200,-200,-200,-200,-200,-200,-200,-95,C
00:05:34,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,C
00:05:35,-74,-200,-75,-200,-74,-200,-90,-91,-200,-200,C
00:05:36,-200,-87,-200,-90,-200,-89,-200,-200,-200,-94,C
00:05:37,-90,-87,-200,-88,-88,-200,-200,-200,-200,-200,C
00:05:38,-200,-200,-83,-200,-200,-200,-93,-200,-200,-200,C
00:05:39,-78,-97,-76,-200,-200,-91,-200,-200,-200,-200,C
00:05:40,-200,-200,-200,-81,-82,-200,-200,-200,-200,-200,C
00:05:41,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,C
00:05:42,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,C
00:05:43,-85,-84,-200,-200,-200,-200,-200,-200,-200,-200,C
00:05:44,-200,-200,-82,-83,-200,-200,-200,-200,-200,-200,C
00:05:45,-200,-200,-200,-200,-85,-97,-200,-94,-200,-200,C
00:05:46,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,C
00:05:47,-200,-200,-200,-83,-200,-200,-200,-86,-200,-200,C
00:05:48,-200,-95,-76,-200,-76,-200,-79,-200,-200,-200,C
00:05:49,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,C
00:05:50,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,C
00:05:51,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,C
00:05:52,-200,-200,-200,-81,-74,-200,-92,-88,-200,-200,C
00:05:54,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,C
00:05:55,-200,-200,-200,-90,-200,-90,-88,-200,-200,-200,C
00:05:57,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,C
00:05:58,-200,-96,-76,-200,-79,-200,-79,-94,-200,-200,C
00:05:59,-200,-200,-200,-84,-200,-91,-200,-200,-200,-200,C
00:06:00,-200,-200,-83,-88,-81,-200,-87,-89,-200,-200,C
00:06:01,-86,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:06:02,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:03,-200,-200,-86,-84,-78,-90,-80,-200,-200,-200,C
00:06:04,-83,-99,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:07,-200,-200,-88,-200,-200,-91,-88,-200,-200,-200,C
00:06:08,-200,-200,-200,-86,-200,-200,-200,-87,-200,-200,C
00:06:09,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:10,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:12,-200,-84,-79,-80,-200,-93,-200,-84,-200,-200,C
00:06:13,-79,-200,-200,-200,-89,-200,-200,-200,-200,-200,C
00:06:14,-200,-84,-200,-200,-84,-200,-200,-200,-200,-200,C
00:06:15,-75,-200,-86,-87,-200,-200,-97,-200,-200,-200,C
00:06:16,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,C
00:06:17,-82,-200,-79,-87,-75,-200,-200,-97,-200,-200,C
00:06:18,-200,-92,-200,-200,-200,-89,-200,-200,-200,-200,C
00:06:19,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,C
00:06:20,-82,-200,-65,-200,-200,-200,-200,-200,-200,-200,C
00:06:21,-200,-200,-200,-81,-76,-200,-94,-200,-200,-200,C
00:06:22,-200,-86,-200,-200,-200,-200,-200,-86,-200,-200,C
00:06:23,-76,-88,-73,-78,-200,-89,-83,-83,-200,-200,C
00:06:24,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,C
00:06:25,-78,-200,-200,-87,-77,-200,-200,-200,-200,-200,C
00:06:26,-200,-81,-86,-200,-200,-95,-200,-200,-200,-200,C
00:06:27,-200,-200,-200,-200,-200,-200,-200,-91,-200,-93,C
00:06:28,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,C
00:06:29,-200,-200,-71,-88,-200,-200,-200,-200,-200,-200,C
00:06:30,-81,-88,-200,-200,-82,-200,-200,-200,-200,-200,C
00:06:33,-76,-200,-88,-76,-87,-95,-89,-93,-200,-200,C
00:06:34,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-96,C
00:06:36,-200,-200,-200,-88,-88,-200,-200,-200,-200,-200,C
00:06:37,-82,-83,-67,-200,-200,-88,-200,-200,-200,-200,C
00:06:38,-200,-200,-200,-200,-200,-200,-88,-200,-200,-89,C
00:06:39,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,C
00:06:40,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:41,-73,-200,-72,-200,-80,-200,-200,-200,-200,-200,C
00:06:42,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,C
00:06:43,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,C
00:06:44,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:45,-200,-81,-73,-80,-74,-200,-89,-93,-200,-200,C
00:06:46,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:06:47,-87,-89,-77,-86,-200,-200,-200,-200,-200,-200,C
00:06:48,-200,-200,-200,-200,-200,-96,-98,-200,-200,-200,C
00:06:49,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,C
00:06:50,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,C
00:06:51,-75,-88,-72,-78,-75,-200,-88,-200,-200,-200,C
00:06:52,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:06:53,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,C
00:06:54,-74,-88,-75,-200,-75,-200,-92,-200,-200,-200,C
00:06:55,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,C
00:06:56,-200,-200,-200,-200,-200,-90,-200,-90,-200,-200,C
00:06:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,C
00:06:58,-80,-200,-200,-200,-200,-200,-200,-96,-200,-200,C
00:06:59,-200,-200,-200,-200,-76,-93,-92,-200,-200,-200,C
00:07:00,-200,-200,-79,-83,-200,-200,-200,-200,-200,-200,D
00:07:01,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:02,-200,-200,-200,-200,-200,-200,-200,-200,-200,-92,D
00:07:03,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,D
00:07:04,-85,-200,-84,-70,-68,-200,-200,-90,-200,-102,D
00:07:05,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,D
00:07:06,-200,-200,-83,-79,-90,-86,-200,-200,-200,-200,D
00:07:07,-77,-93,-200,-200,-200,-200,-82,-200,-200,-200,D
00:07:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-92,D
00:07:10,-80,-200,-87,-70,-71,-200,-83,-200,-200,-89,D
00:07:11,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,D
00:07:12,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,D
00:07:13,-200,-200,-91,-200,-200,-200,-82,-200,-200,-200,D
00:07:14,-85,-200,-200,-81,-76,-200,-200,-200,-200,-200,D
00:07:15,-200,-200,-200,-200,-200,-83,-200,-200,-200,-89,D
00:07:16,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:17,-200,-200,-89,-65,-200,-91,-85,-200,-200,-200,D
00:07:18,-88,-200,-200,-200,-79,-200,-200,-200,-200,-95,D
00:07:19,-90,-200,-90,-83,-200,-82,-90,-100,-200,-89,D
00:07:20,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,D
00:07:21,-200,-94,-200,-79,-70,-83,-200,-200,-200,-200,D
00:07:22,-84,-200,-89,-200,-200,-200,-90,-200,-200,-88,D
00:07:23,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,D
00:07:24,-82,-200,-200,-75,-200,-94,-200,-200,-200,-200,D
00:07:25,-200,-200,-88,-200,-65,-200,-91,-200,-200,-200,D
00:07:26,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,D
00:07:27,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,D
00:07:28,-200,-200,-89,-79,-72,-200,-200,-200,-200,-200,D
00:07:29,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:30,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,D
00:07:31,-200,-200,-200,-200,-200,-86,-86,-200,-200,-200,D
00:07:32,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,D
00:07:33,-200,-200,-93,-85,-200,-200,-200,-200,-200,-200,D
00:07:34,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200,D
00:07:35,-200,-200,-200,-86,-92,-200,-200,-200,-200,-200,D
00:07:36,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,D
00:07:37,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,D
00:07:38,-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,D
00:07:39,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200,D
00:07:40,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,D
00:07:41,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,D
00:07:42,-200,-200,-96,-200,-200,-200,-200,-200,-200,-200,D
00:07:43,-200,-200,-94,-87,-200,-200,-200,-200,-200,-200,D
00:07:44,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,D
00:07:45,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,D
00:07:46,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,D
00:07:47,-94,-200,-92,-200,-200,-94,-84,-200,-200,-200,D
00:07:48,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,D
00:07:49,-84,-200,-200,-200,-82,-89,-200,-200,-200,-200,D
00:07:50,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,D
00:07:51,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,D
00:07:52,-90,-200,-86,-200,-70,-88,-89,-94,-200,-200,D
00:07:53,-200,-200,-200,-68,-200,-200,-200,-200,-99,-94,D
00:07:54,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,D
00:07:55,-78,-87,-77,-200,-81,-200,-200,-200,-200,-200,D
00:07:56,-200,-200,-200,-200,-200,-93,-93,-200,-200,-200,D
00:07:57,-200,-200,-200,-200,-200,-200,-200,-89,-200,-98,D
00:07:58,-200,-200,-200,-200,-200,-84,-84,-200,-200,-93,D
00:07:59,-200,-200,-80,-92,-70,-200,-200,-200,-200,-200,D
00:08:00,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:01,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:02,-200,-200,-200,-83,-200,-200,-86,-200,-200,-200,D
00:08:03,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,D
00:08:04,-86,-200,-88,-200,-200,-200,-200,-96,-200,-200,D
00:08:05,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,D
00:08:06,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:07,-200,-200,-200,-70,-73,-82,-200,-93,-200,-200,D
00:08:08,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:09,-200,-200,-87,-200,-200,-200,-99,-200,-200,-200,D
00:08:10,-83,-200,-85,-75,-74,-200,-200,-200,-200,-200,D
00:08:11,-200,-200,-200,-200,-200,-85,-88,-95,-200,-200,D
00:08:12,-87,-200,-83,-71,-200,-79,-200,-200,-200,-200,D
00:08:13,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,D
00:08:14,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,D
00:08:15,-200,-200,-200,-70,-200,-87,-200,-200,-200,-200,D
00:08:16,-200,-200,-82,-200,-64,-200,-93,-200,-200,-200,D
00:08:17,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:18,-90,-200,-91,-200,-63,-200,-200,-200,-200,-200,D
00:08:19,-200,-200,-200,-70,-200,-83,-87,-200,-200,-200,D
00:08:20,-200,-200,-200,-71,-72,-200,-200,-200,-200,-200,D
00:08:21,-87,-200,-86,-200,-200,-200,-86,-200,-200,-200,D
00:08:22,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,D
00:08:23,-200,-200,-91,-76,-72,-200,-87,-200,-200,-200,D
00:08:24,-86,-200,-200,-200,-200,-80,-200,-200,-200,-200,D
00:08:25,-86,-200,-200,-81,-81,-200,-93,-200,-200,-200,D
00:08:26,-200,-200,-88,-200,-200,-83,-200,-200,-200,-200,D
00:08:27,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,D
00:08:28,-89,-200,-200,-84,-86,-79,-93,-200,-200,-102,D
00:08:29,-200,-97,-91,-200,-200,-200,-200,-200,-200,-200,D
00:08:30,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,D
00:08:31,-90,-88,-87,-59,-84,-200,-200,-92,-200,-200,D
00:08:33,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,D
00:08:34,-89,-200,-92,-75,-200,-85,-200,-200,-200,-200,D
00:08:35,-200,-87,-200,-200,-72,-200,-93,-91,-200,-89,D
00:08:36,-77,-200,-90,-200,-200,-74,-200,-200,-200,-200,D
00:08:37,-200,-200,-200,-87,-75,-200,-84,-200,-200,-200,D
00:08:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,D
00:08:39,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-88,D
00:08:41,-82,-200,-94,-200,-65,-74,-83,-88,-200,-200,D
00:08:42,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,D
00:08:43,-80,-200,-84,-200,-200,-77,-200,-200,-200,-200,D
00:08:44,-200,-200,-200,-79,-69,-200,-200,-97,-200,-83,D
00:08:45,-200,-97,-200,-200,-200,-200,-81,-200,-200,-200,D
00:08:46,-200,-200,-89,-200,-200,-200,-200,-96,-200,-200,D
00:08:47,-82,-200,-200,-87,-77,-88,-90,-200,-200,-92,D
00:08:48,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:49,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,D
00:08:50,-92,-200,-200,-200,-68,-83,-94,-89,-200,-95,D
00:08:51,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,D
00:08:52,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:53,-92,-200,-83,-81,-63,-79,-87,-84,-200,-200,D
00:08:54,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,D
00:08:56,-85,-200,-80,-68,-200,-200,-81,-200,-200,-200,D
00:08:57,-200,-93,-200,-200,-67,-88,-200,-200,-200,-200,D
00:08:58,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,D
00:08:59,-200,-200,-81,-200,-200,-76,-90,-200,-200,-200,D
00:09:00,-85,-89,-200,-77,-73,-200,-200,-200,-200,-92,D
00:09:01,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,D
00:09:02,-200,-200,-80,-200,-200,-200,-89,-200,-200,-95,D
00:09:03,-83,-200,-200,-85,-74,-82,-200,-92,-200,-200,D
00:09:04,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:05,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,D
00:09:06,-89,-200,-80,-74,-72,-97,-200,-200,-200,-200,D
00:09:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,D
00:09:08,-200,-200,-200,-82,-68,-86,-200,-200,-200,-200,D
00:09:09,-200,-200,-200,-200,-200,-200,-90,-200,-200,-94,D
00:09:10,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,D
00:09:11,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:12,-200,-96,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:13,-200,-200,-88,-77,-84,-200,-86,-92,-200,-200,D
00:09:14,-86,-200,-200,-200,-200,-85,-200,-200,-200,-200,E
00:09:15,-200,-99,-200,-77,-74,-200,-200,-200,-200,-200,E
00:09:16,-90,-200,-84,-200,-200,-87,-200,-200,-200,-200,E
00:09:17,-200,-200,-200,-200,-200,-200,-86,-95,-200,-93,E
00:09:18,-95,-91,-87,-70,-78,-200,-83,-85,-200,-200,E
00:09:19,-200,-200,-200,-200,-200,-87,-200,-200,-200,-97,E
00:09:20,-200,-200,-88,-79,-75,-90,-83,-87,-200,-101,E
00:09:21,-89,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:22,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:23,-200,-200,-87,-75,-76,-91,-83,-200,-200,-200,E
00:09:24,-89,-200,-200,-200,-200,-200,-200,-200,-200,-94,E
00:09:25,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,E
00:09:26,-200,-200,-200,-88,-82,-200,-200,-200,-200,-200,E
00:09:27,-89,-200,-86,-200,-200,-87,-200,-95,-200,-200,E
00:09:28,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,E
00:09:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,E
00:09:30,-200,-200,-86,-85,-200,-91,-200,-200,-200,-200,E
00:09:31,-90,-200,-200,-200,-77,-200,-85,-200,-200,-200,E
00:09:32,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,E
00:09:33,-200,-200,-200,-76,-78,-200,-200,-91,-200,-200,E
00:09:34,-200,-200,-88,-200,-200,-75,-73,-200,-200,-200,E
00:09:35,-93,-200,-200,-200,-200,-200,-200,-200,-96,-200,E
00:09:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,E
00:09:37,-200,-200,-200,-92,-78,-87,-80,-91,-200,-200,E
00:09:38,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,E
00:09:39,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:40,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200,E
00:09:41,-200,-200,-90,-79,-76,-92,-81,-84,-200,-200,E
00:09:42,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:43,-200,-200,-200,-89,-71,-82,-80,-200,-200,-200,E
00:09:44,-89,-200,-200,-200,-200,-200,-200,-86,-200,-200,E
00:09:45,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,E
00:09:46,-200,-200,-91,-86,-73,-200,-81,-86,-200,-200,E
00:09:47,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,E
00:09:48,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:49,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200,E
00:09:50,-89,-200,-88,-200,-200,-87,-87,-84,-200,-200,E
00:09:51,-200,-200,-200,-76,-74,-200,-200,-200,-200,-200,E
00:09:52,-200,-200,-200,-200,-200,-200,-200,-200,-96,-200,E
00:09:53,-93,-200,-200,-84,-68,-82,-86,-200,-97,-200,E
00:09:54,-200,-200,-92,-200,-200,-200,-200,-85,-200,-200,E
00:09:55,-200,-200,-200,-81,-200,-81,-77,-200,-200,-200,E
00:09:56,-200,-200,-88,-200,-71,-200,-200,-200,-200,-200,E
00:09:57,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,E
00:09:58,-89,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:09:59,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,E
00:10:00,-94,-200,-95,-200,-200,-200,-200,-90,-200,-200,E
00:10:01,-200,-97,-200,-71,-75,-93,-81,-200,-200,-89,E
00:10:02,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,E
00:10:03,-82,-200,-200,-200,-74,-91,-200,-90,-200,-200,E
00:10:04,-200,-200,-200,-200,-200,-200,-87,-200,-200,-86,E
00:10:05,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,E
00:10:06,-200,-200,-85,-78,-73,-85,-87,-200,-200,-200,E
00:10:07,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,E
00:10:08,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:09,-86,-200,-200,-200,-200,-96,-85,-200,-200,-200,E
00:10:10,-200,-200,-200,-90,-200,-200,-200,-200,-200,-94,E
00:10:11,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,E
00:10:13,-200,-200,-200,-77,-86,-200,-79,-200,-200,-200,E
00:10:14,-88,-200,-200,-200,-200,-88,-200,-90,-200,-91,E
00:10:15,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,E
00:10:16,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200,E
00:10:17,-200,-200,-200,-84,-82,-82,-85,-86,-200,-92,E
00:10:18,-200,-200,-92,-200,-200,-200,-200,-200,-95,-200,E
00:10:19,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:20,-200,-200,-92,-200,-77,-200,-70,-200,-200,-200,E
00:10:21,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,E
00:10:22,-200,-200,-200,-200,-200,-93,-200,-92,-200,-92,E
00:10:23,-200,-200,-200,-87,-200,-200,-200,-87,-200,-200,E
00:10:24,-200,-200,-93,-200,-92,-91,-76,-200,-200,-91,E
00:10:25,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:26,-200,-200,-200,-200,-200,-89,-73,-84,-200,-96,E
00:10:27,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,E
00:10:28,-93,-200,-92,-84,-200,-200,-200,-200,-200,-200,E
00:10:29,-96,-200,-93,-84,-78,-87,-77,-90,-96,-90,E
00:10:30,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:31,-86,-200,-200,-81,-86,-200,-70,-85,-200,-90,E
00:10:32,-200,-200,-95,-200,-200,-86,-200,-200,-200,-200,E
00:10:33,-200,-200,-95,-77,-79,-88,-70,-84,-200,-90,E
00:10:34,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:35,-200,-200,-91,-85,-78,-89,-71,-84,-200,-91,E
00:10:36,-87,-200,-94,-200,-77,-200,-72,-83,-200,-200,E
00:10:37,-200,-200,-200,-78,-200,-87,-200,-200,-200,-200,E
00:10:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-89,E
00:10:39,-200,-200,-200,-200,-200,-200,-200,-200,-96,-200,E
00:10:40,-200,-200,-200,-88,-200,-200,-73,-85,-200,-200,E
00:10:41,-91,-200,-200,-200,-75,-200,-200,-200,-200,-97,E
00:10:42,-200,-200,-200,-200,-200,-87,-200,-200,-96,-200,E
00:10:43,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,E
00:10:44,-200,-200,-86,-200,-200,-87,-71,-200,-200,-200,E
00:10:45,-200,-200,-200,-76,-75,-200,-200,-88,-200,-94,E
00:10:46,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:47,-200,-200,-200,-87,-70,-200,-200,-200,-200,-200,E
00:10:48,-91,-200,-88,-200,-200,-85,-72,-200,-200,-88,E
00:10:49,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,E
00:10:50,-95,-200,-200,-200,-200,-200,-72,-88,-200,-89,E
00:10:51,-200,-200,-90,-83,-200,-200,-200,-200,-200,-200,E
00:10:52,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,E
00:10:53,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,E
00:10:54,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,E
00:10:55,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:56,-200,-200,-91,-83,-75,-85,-76,-85,-200,-93,E
00:10:57,-200,-200,-91,-200,-79,-89,-78,-87,-200,-200,E
00:10:58,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,E
00:10:59,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:00,-81,-200,-81,-67,-72,-200,-200,-200,-200,-200,E
00:11:01,-200,-87,-200,-200,-200,-200,-200,-92,-200,-200,E
00:11:02,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,E
00:11:03,-200,-200,-200,-200,-200,-200,-200,-200,-200,-94,E
00:11:04,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,E
00:11:05,-200,-200,-93,-200,-200,-95,-92,-85,-200,-200,E
00:11:06,-89,-200,-200,-78,-65,-200,-200,-200,-200,-89,E
00:11:07,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:08,-200,-200,-200,-83,-68,-89,-80,-200,-200,-200,E
00:11:09,-87,-200,-98,-200,-200,-200,-200,-95,-200,-200,E
00:11:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,E
00:11:11,-86,-200,-200,-87,-200,-200,-200,-200,-200,-200,E
00:11:12,-200,-200,-200,-200,-78,-95,-200,-92,-200,-200,E
00:11:13,-200,-200,-94,-200,-200,-200,-92,-200,-200,-200,E
00:11:14,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200,E
00:11:15,-87,-200,-200,-200,-200,-200,-86,-200,-200,-200,E
00:11:16,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,E
00:11:17,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,E
00:11:18,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,E
00:11:20,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,E
00:11:21,-89,-200,-200,-78,-83,-200,-200,-200,-200,-200,E
00:11:22,-200,-200,-95,-200,-200,-83,-82,-200,-200,-200,E
00:11:23,-200,-200,-200,-200,-200,-83,-81,-95,-200,-200,E
00:11:24,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,E
00:11:25,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,E
00:11:26,-88,-200,-200,-200,-200,-200,-200,-200,-200,-93,E
00:11:27,-88,-200,-90,-84,-73,-81,-85,-200,-200,-92,E
00:11:28,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,E
00:11:29,-97,-200,-200,-88,-200,-200,-90,-200,-200,-97,E
00:11:30,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,E
00:11:31,-200,-200,-92,-200,-200,-85,-200,-87,-200,-200,E
00:11:32,-200,-200,-200,-85,-73,-90,-200,-93,-200,-200,E
00:11:33,-96,-200,-93,-200,-200,-200,-86,-200,-200,-200,E
00:11:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-89,E
