time_bin,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,rssi_ap5,rssi_ap6,rssi_ap7,rssi_ap8,rssi_ap9,rssi_ap10,rssi_ap11,room_name
2017-04-10 14:54:59+00:00,-90.0,-78.0,-68.0,-71.0,-76.75,-67.25,-83.66666666666667,-85.5,-78.0,-78.0,-79.75,living_area_B
2017-04-10 14:55:00+00:00,-85.0,-71.0,-74.0,-64.33333333333333,-67.33333333333333,-66.25,-79.5,-85.5,-82.0,-88.0,-88.0,living_area_B
2017-04-10 14:55:01+00:00,-91.0,-83.0,-78.75,-69.33333333333333,-77.75,-65.0,-75.33333333333333,-82.75,-62.6,-86.0,-68.75,living_area_B
2017-04-10 14:55:02+00:00,-77.0,-76.0,-83.5,-84.25,-74.5,-74.4,-76.8,-69.0,-62.0,-80.0,-71.0,living_area_A
2017-04-10 14:55:03+00:00,-70.0,-83.4,-83.2,-95.0,-80.5,-73.0,-74.5,-70.5,-79.0,-78.75,-66.0,living_area_A
2017-04-10 14:55:04+00:00,-79.5,-85.33333333333333,-81.0,-84.0,-80.66666666666667,-72.66666666666667,-72.0,-75.0,-54.0,-77.5,-62.0,living_area_A
2017-04-10 14:55:05+00:00,-71.33333333333333,-82.4,-79.0,-91.66666666666667,-72.0,-77.33333333333333,-78.8,-76.33333333333333,-74.0,-72.25,-62.0,living_area_A
2017-04-10 14:55:06+00:00,-76.25,-86.5,-82.2,-89.0,-79.6,-67.2,-67.0,-75.5,-62.0,-79.0,-65.0,living_area_A
2017-04-10 14:55:07+00:00,-81.0,-82.25,-74.0,-92.0,-82.0,-68.66666666666667,-72.0,-70.0,-60.0,-83.0,-63.0,living_area_A
2017-04-10 14:55:08+00:00,-79.75,-85.66666666666667,-87.33333333333333,-89.66666666666667,-82.75,-69.0,-77.0,-72.66666666666667,-58.75,-74.25,-65.0,living_area_A
2017-04-10 14:55:09+00:00,-78.25,-82.0,-81.75,-85.0,-81.0,-69.0,-77.0,-73.2,-68.0,-72.0,-66.0,living_area_A
2017-04-10 14:55:10+00:00,-80.6,-79.25,-77.4,-87.5,-77.25,-71.0,-74.25,-69.6,-58.666666666666664,-77.6,-60.4,living_area_A
2017-04-10 14:55:11+00:00,-80.4,-72.66666666666667,-83.33333333333333,-85.0,-81.0,-78.4,-74.33333333333333,-74.75,-71.75,-77.4,-67.8,living_area_A
2017-04-10 14:55:12+00:00,-82.0,-77.25,-84.0,-83.25,-77.33333333333333,-78.75,-63.666666666666664,-75.0,-57.6,-84.0,-63.8,living_area_A
2017-04-10 14:55:13+00:00,-89.66666666666667,-80.8,-70.0,-80.75,-77.66666666666667,-72.75,-60.4,-75.33333333333333,-54.4,-74.4,-60.2,living_area_A
2017-04-10 14:55:14+00:00,-99.0,-75.5,-70.75,-81.33333333333333,-85.5,-71.6,-65.25,-77.5,-56.0,-80.5,-62.666666666666664,living_area_A
2017-04-10 14:55:15+00:00,-85.0,-80.5,-72.0,-80.25,-79.0,-65.0,-60.5,-84.0,-50.5,-87.66666666666667,-69.8,living_area_A
2017-04-10 14:55:16+00:00,-85.0,-84.66666666666667,-72.75,-80.25,-75.25,-73.5,-73.0,-77.5,-70.0,-77.75,-76.0,living_area_A
2017-04-10 14:55:17+00:00,-86.5,-82.6,-72.0,-71.4,-57.666666666666664,-66.5,-63.75,-79.0,-47.0,-63.0,-72.25,living_area_A
2017-04-10 14:55:18+00:00,-86.0,-90.0,-82.75,-87.0,-75.25,-74.75,-72.0,-84.75,-56.4,-97.0,-62.5,living_area_A
2017-04-10 14:55:19+00:00,-87.66666666666667,-120.0,-66.0,-120.0,-84.0,-75.0,-65.0,-76.75,-48.2,-80.0,-56.333333333333336,living_area_A
2017-04-10 14:55:20+00:00,-93.0,-81.5,-76.5,-81.0,-75.4,-73.4,-65.0,-82.0,-52.0,-74.0,-62.6,living_area_A
2017-04-10 14:55:21+00:00,-92.0,-78.0,-66.0,-77.4,-63.0,-68.5,-72.0,-76.5,-57.5,-73.6,-76.6,living_area_A
2017-04-10 14:55:22+00:00,-92.0,-71.5,-62.666666666666664,-74.6,-70.25,-67.75,-70.66666666666667,-78.66666666666667,-56.0,-76.0,-78.66666666666667,living_area_A
2017-04-10 14:55:23+00:00,-83.33333333333333,-60.25,-77.8,-77.33333333333333,-64.66666666666667,-71.33333333333333,-82.0,-82.5,-75.75,-67.2,-79.0,hallway_lower
2017-04-10 14:55:24+00:00,-83.66666666666667,-68.0,-78.33333333333333,-79.8,-73.25,-71.8,-88.0,-86.2,-78.5,-67.8,-81.0,hallway_lower
2017-04-10 14:55:25+00:00,-83.0,-62.4,-86.5,-80.0,-66.4,-75.33333333333333,-87.66666666666667,-84.75,-79.75,-77.8,-83.6,hallway_lower
2017-04-10 14:55:26+00:00,-84.0,-69.25,-72.5,-86.25,-69.0,-71.6,-81.25,-75.0,-74.0,-81.0,-75.6,hallway_lower
2017-04-10 14:55:27+00:00,-94.0,-61.5,-87.25,-73.5,-69.6,-78.25,-92.5,-94.0,-77.0,-74.4,-80.75,hallway_lower
2017-04-10 14:55:28+00:00,-81.33333333333333,-61.4,-78.8,-75.66666666666667,-69.6,-74.6,-88.33333333333333,-84.0,-79.66666666666667,-76.5,-74.0,hallway_lower
2017-04-10 14:55:30+00:00,-75.0,-80.5,-84.4,-90.5,-87.33333333333333,-78.66666666666667,-78.0,-80.0,-120.0,-72.66666666666667,-67.5,stairs
2017-04-10 14:55:33+00:00,-72.0,-92.0,-83.0,-81.0,-89.5,-88.75,-88.4,-89.33333333333333,-73.5,-75.5,-73.5,stairs
2017-04-10 14:55:36+00:00,-61.2,-84.0,-91.0,-88.0,-94.0,-84.75,-80.0,-77.0,-64.0,-67.5,-80.0,hallway_upper
2017-04-10 14:55:37+00:00,-59.0,-94.33333333333333,-90.0,-120.0,-89.0,-92.0,-85.5,-67.4,-80.0,-73.4,-75.75,hallway_upper
2017-04-10 14:55:38+00:00,-52.25,-90.0,-87.75,-87.0,-120.0,-82.0,-76.0,-80.0,-84.0,-78.6,-77.75,hallway_upper
2017-04-10 14:55:39+00:00,-63.25,-83.75,-75.25,-78.33333333333333,-87.33333333333333,-84.66666666666667,-69.75,-83.33333333333333,-78.33333333333333,-70.25,-78.0,hallway_upper
2017-04-10 14:55:40+00:00,-79.5,-80.75,-77.0,-88.0,-82.33333333333333,-80.0,-60.5,-120.0,-86.75,-62.666666666666664,-82.75,hallway_upper
2017-04-10 14:55:41+00:00,-79.5,-78.0,-78.5,-75.66666666666667,-87.5,-87.4,-66.0,-94.0,-86.0,-80.0,-81.66666666666667,hallway_upper
2017-04-10 14:55:42+00:00,-79.5,-83.66666666666667,-60.666666666666664,-74.4,-81.0,-80.0,-67.5,-95.0,-89.2,-59.5,-91.0,hallway_upper
2017-04-10 14:55:43+00:00,-81.6,-85.66666666666667,-65.25,-72.0,-76.6,-75.0,-73.8,-88.0,-75.25,-55.2,-85.6,bedroom_1
2017-04-10 14:55:44+00:00,-81.4,-83.25,-62.25,-60.0,-79.0,-72.8,-77.66666666666667,-120.0,-79.0,-64.25,-86.0,bedroom_1
2017-04-10 14:55:49+00:00,-82.0,-71.5,-68.5,-62.75,-70.25,-75.33333333333333,-85.66666666666667,-120.0,-84.0,-64.25,-87.0,bedroom_1
2017-04-10 14:55:50+00:00,-86.0,-85.8,-59.0,-62.0,-63.5,-65.5,-68.66666666666667,-120.0,-80.0,-71.0,-89.5,bedroom_1
2017-04-10 14:55:51+00:00,-81.25,-87.33333333333333,-63.5,-55.6,-77.5,-78.25,-81.8,-120.0,-86.5,-68.6,-86.66666666666667,bedroom_1
2017-04-10 14:55:54+00:00,-99.66666666666667,-87.5,-66.75,-71.0,-76.75,-73.0,-75.25,-120.0,-87.0,-78.0,-85.5,bedroom_1
2017-04-10 14:55:55+00:00,-94.0,-84.6,-66.4,-57.2,-79.5,-69.25,-82.0,-120.0,-85.5,-76.66666666666667,-86.0,bedroom_1
2017-04-10 14:55:56+00:00,-84.5,-73.0,-58.6,-46.333333333333336,-59.0,-66.25,-68.5,-120.0,-81.0,-72.75,-92.33333333333333,bedroom_1
2017-04-10 14:55:58+00:00,-85.0,-85.8,-59.2,-51.333333333333336,-63.5,-64.33333333333333,-85.66666666666667,-120.0,-80.5,-73.66666666666667,-87.33333333333333,bedroom_1
2017-04-10 14:55:59+00:00,-68.33333333333333,-79.75,-48.6,-58.0,-72.8,-74.5,-69.33333333333333,-97.0,-81.0,-64.75,-85.33333333333333,bedroom_1
2017-04-10 14:56:00+00:00,-72.66666666666667,-79.0,-55.4,-61.2,-80.25,-77.0,-69.33333333333333,-88.0,-74.0,-61.6,-89.0,bedroom_1
2017-04-10 14:56:01+00:00,-65.66666666666667,-86.5,-57.75,-65.33333333333333,-85.0,-79.4,-80.6,-86.0,-84.33333333333333,-64.2,-81.2,bedroom_1
2017-04-10 14:56:02+00:00,-74.66666666666667,-97.0,-63.75,-75.25,-77.66666666666667,-83.0,-76.66666666666667,-89.5,-85.0,-70.75,-84.75,bedroom_1
2017-04-10 14:56:03+00:00,-77.5,-84.8,-67.5,-73.8,-80.0,-89.0,-79.0,-120.0,-75.5,-65.4,-94.5,bedroom_1
2017-04-10 14:56:04+00:00,-82.0,-88.66666666666667,-71.25,-73.5,-79.33333333333333,-77.6,-98.0,-86.0,-77.0,-72.25,-84.66666666666667,bedroom_1
2017-04-10 14:56:05+00:00,-76.25,-83.25,-64.6,-74.75,-75.75,-81.0,-70.5,-120.0,-81.33333333333333,-74.75,-84.0,bedroom_1
2017-04-10 14:56:06+00:00,-71.0,-85.33333333333333,-61.25,-73.4,-86.66666666666667,-80.2,-74.4,-81.5,-78.66666666666667,-59.25,-86.5,bedroom_1
2017-04-10 14:56:07+00:00,-72.75,-86.5,-58.5,-69.4,-80.6,-76.5,-72.5,-81.0,-75.0,-67.2,-89.5,bedroom_1
2017-04-10 14:56:08+00:00,-72.75,-91.25,-64.0,-70.0,-72.2,-85.5,-74.0,-78.2,-76.0,-67.0,-87.0,bedroom_1
2017-04-10 14:56:09+00:00,-70.75,-87.75,-58.4,-71.25,-77.33333333333333,-79.0,-68.66666666666667,-83.0,-120.0,-66.5,-89.0,bedroom_1
2017-04-10 14:56:10+00:00,-75.5,-86.66666666666667,-63.666666666666664,-75.4,-82.4,-80.2,-76.2,-86.5,-80.0,-66.4,-84.0,bedroom_1
2017-04-10 14:56:11+00:00,-82.5,-80.25,-70.33333333333333,-67.66666666666667,-79.5,-80.0,-75.0,-91.66666666666667,-90.0,-66.2,-93.5,bedroom_1
2017-04-10 14:56:12+00:00,-78.0,-80.66666666666667,-68.4,-81.5,-81.5,-72.0,-69.5,-91.0,-88.0,-65.0,-91.0,bedroom_1
2017-04-10 14:56:13+00:00,-84.5,-88.66666666666667,-75.66666666666667,-72.66666666666667,-85.66666666666667,-80.66666666666667,-65.0,-84.0,-85.0,-63.75,-94.33333333333333,bedroom_1
2017-04-10 14:56:14+00:00,-70.5,-84.5,-69.4,-75.6,-82.75,-81.75,-77.66666666666667,-120.0,-92.0,-64.25,-93.66666666666667,bedroom_1
2017-04-10 14:56:15+00:00,-78.4,-78.66666666666667,-69.0,-75.25,-83.5,-81.0,-75.0,-92.33333333333333,-88.5,-68.5,-98.0,bedroom_1
2017-04-10 14:56:16+00:00,-83.33333333333333,-85.6,-72.0,-69.6,-78.5,-73.8,-90.0,-120.0,-84.5,-72.2,-86.0,bedroom_1
2017-04-10 14:56:17+00:00,-82.25,-82.25,-63.4,-78.8,-80.0,-78.75,-80.0,-84.0,-90.0,-63.4,-87.6,bedroom_1
2017-04-10 14:56:18+00:00,-80.66666666666667,-80.25,-76.33333333333333,-77.75,-79.33333333333333,-88.0,-89.66666666666667,-81.66666666666667,-73.0,-58.0,-76.33333333333333,hallway_upper
2017-04-10 14:56:19+00:00,-74.0,-88.0,-77.5,-87.33333333333333,-86.33333333333333,-84.4,-79.66666666666667,-90.0,-76.0,-63.0,-83.4,hallway_upper
2017-04-10 14:56:20+00:00,-71.25,-90.0,-86.0,-79.0,-75.5,-83.25,-77.0,-79.0,-71.5,-52.0,-79.0,hallway_upper
2017-04-10 14:56:21+00:00,-67.0,-83.0,-81.0,-84.5,-93.5,-78.0,-75.33333333333333,-80.4,-68.0,-67.6,-79.8,hallway_upper
2017-04-10 14:56:22+00:00,-68.2,-76.25,-78.5,-89.25,-85.0,-83.6,-75.0,-87.4,-82.5,-68.4,-82.5,hallway_upper
2017-04-10 14:56:23+00:00,-75.0,-83.5,-82.0,-82.0,-82.5,-87.66666666666667,-67.5,-76.0,-120.0,-63.666666666666664,-76.5,bathroom_toilet
2017-04-10 14:56:24+00:00,-58.4,-84.4,-93.33333333333333,-90.0,-88.0,-95.0,-89.0,-72.0,-120.0,-79.8,-86.33333333333333,bathroom_toilet
2017-04-10 14:56:25+00:00,-52.25,-89.25,-84.0,-120.0,-94.0,-87.0,-88.0,-75.0,-78.5,-74.0,-88.0,bathroom_toilet
2017-04-10 14:56:27+00:00,-43.333333333333336,-84.5,-91.0,-120.0,-99.0,-83.5,-120.0,-68.5,-90.0,-84.0,-105.0,bathroom_toilet
2017-04-10 14:56:28+00:00,-50.0,-84.33333333333333,-80.75,-120.0,-120.0,-90.66666666666667,-90.0,-74.6,-85.0,-75.5,-89.0,bathroom_toilet
2017-04-10 14:56:29+00:00,-49.4,-81.75,-91.5,-120.0,-89.0,-92.5,-91.5,-72.0,-85.0,-71.0,-95.66666666666667,bathroom_toilet
2017-04-10 14:56:30+00:00,-47.0,-83.4,-90.25,-120.0,-120.0,-88.0,-120.0,-78.75,-81.5,-77.0,-89.66666666666667,bathroom_toilet
2017-04-10 14:56:31+00:00,-64.66666666666667,-88.75,-77.0,-120.0,-98.0,-90.0,-84.0,-77.25,-83.0,-71.33333333333333,-120.0,bathroom_toilet
2017-04-10 14:56:32+00:00,-56.0,-91.33333333333333,-92.5,-99.0,-81.5,-89.0,-85.0,-71.8,-83.0,-75.0,-79.0,bathroom_toilet
2017-04-10 14:56:33+00:00,-58.4,-87.0,-84.0,-120.0,-95.5,-91.0,-90.0,-66.0,-81.0,-77.25,-84.5,bathroom_toilet
2017-04-10 14:56:34+00:00,-63.666666666666664,-89.66666666666667,-84.25,-82.2,-88.0,-87.0,-84.0,-75.8,-85.0,-76.25,-90.0,bathroom_toilet
2017-04-10 14:56:35+00:00,-58.25,-120.0,-78.6,-88.5,-90.75,-82.33333333333333,-88.66666666666667,-75.0,-79.66666666666667,-74.0,-93.66666666666667,bathroom_toilet
2017-04-10 14:56:36+00:00,-56.8,-88.75,-83.0,-82.5,-81.75,-83.75,-81.66666666666667,-73.8,-75.75,-70.25,-80.5,bathroom_toilet
2017-04-10 14:56:37+00:00,-62.5,-79.0,-81.75,-87.0,-91.75,-82.25,-85.33333333333333,-65.33333333333333,-83.0,-78.0,-89.25,bathroom_toilet
2017-04-10 14:56:38+00:00,-58.0,-86.2,-85.4,-88.5,-86.5,-79.33333333333333,-84.0,-70.2,-81.75,-76.5,-91.66666666666667,bathroom_toilet
2017-04-10 14:56:39+00:00,-59.0,-86.25,-71.0,-83.33333333333333,-89.0,-89.66666666666667,-78.5,-73.5,-86.0,-76.5,-81.5,bathroom_toilet
2017-04-10 14:56:40+00:00,-55.8,-89.4,-77.25,-86.5,-85.75,-82.5,-86.5,-70.25,-76.5,-78.75,-85.25,bathroom_toilet
2017-04-10 14:56:41+00:00,-56.5,-88.25,-78.5,-82.66666666666667,-88.33333333333333,-89.33333333333333,-87.5,-74.75,-75.33333333333333,-69.75,-77.0,bathroom_toilet
2017-04-10 14:56:42+00:00,-59.4,-83.0,-85.8,-85.0,-92.0,-83.75,-80.0,-67.33333333333333,-90.0,-76.5,-89.66666666666667,bathroom_toilet
2017-04-10 14:56:43+00:00,-65.6,-87.0,-86.0,-120.0,-90.0,-87.5,-74.66666666666667,-74.2,-83.66666666666667,-81.5,-90.0,bathroom_toilet
2017-04-10 14:56:44+00:00,-50.75,-86.5,-79.5,-87.0,-120.0,-90.0,-88.0,-69.5,-90.0,-75.75,-120.0,bathroom_toilet
2017-04-10 14:56:45+00:00,-60.666666666666664,-90.0,-85.5,-120.0,-88.0,-93.25,-80.0,-72.2,-78.0,-72.0,-90.0,bathroom_toilet
2017-04-10 14:56:46+00:00,-60.0,-87.0,-85.0,-120.0,-92.0,-91.0,-120.0,-68.0,-80.0,-77.2,-82.66666666666667,bathroom_toilet
2017-04-10 14:56:47+00:00,-54.0,-92.5,-88.0,-84.0,-90.5,-120.0,-84.33333333333333,-76.25,-120.0,-75.66666666666667,-88.0,bathroom_toilet
2017-04-10 14:56:48+00:00,-53.0,-88.0,-84.0,-91.0,-88.5,-84.0,-80.0,-71.25,-85.5,-79.0,-87.5,bathroom_toilet
2017-04-10 14:56:49+00:00,-46.333333333333336,-86.0,-89.33333333333333,-85.0,-86.0,-98.0,-120.0,-71.0,-120.0,-77.8,-98.0,bathroom_toilet
2017-04-10 14:56:51+00:00,-41.25,-92.0,-84.75,-87.0,-85.0,-85.5,-120.0,-70.8,-86.0,-79.0,-81.0,bathroom_toilet
2017-04-10 14:56:52+00:00,-41.5,-91.0,-83.5,-87.66666666666667,-104.0,-120.0,-97.0,-72.0,-120.0,-76.25,-93.0,bathroom_toilet
2017-04-10 14:56:53+00:00,-40.75,-90.5,-80.0,-93.0,-120.0,-82.0,-94.0,-61.0,-83.0,-83.25,-82.0,bathroom_toilet
2017-04-10 14:56:54+00:00,-56.5,-88.0,-84.0,-86.0,-100.0,-90.25,-94.0,-83.33333333333333,-79.0,-77.5,-87.5,bathroom_toilet
2017-04-10 14:56:55+00:00,-40.5,-91.66666666666667,-86.0,-120.0,-120.0,-83.0,-90.0,-69.0,-120.0,-83.0,-85.0,bathroom_toilet
2017-04-10 14:56:58+00:00,-35.25,-86.0,-95.0,-120.0,-102.0,-83.0,-75.0,-76.0,-92.0,-75.33333333333333,-85.0,bathroom_toilet
2017-04-10 14:57:10+00:00,-27.0,-91.5,-90.0,-120.0,-120.0,-120.0,-92.0,-68.75,-85.5,-76.66666666666667,-97.0,bathroom_toilet
2017-04-10 14:57:12+00:00,-56.5,-120.0,-95.0,-90.0,-86.0,-120.0,-95.33333333333333,-61.4,-77.0,-76.25,-86.6,bathroom_toilet
2017-04-10 14:57:13+00:00,-48.25,-92.5,-88.0,-89.0,-103.0,-86.66666666666667,-80.0,-70.0,-84.5,-78.33333333333333,-84.5,bathroom_toilet
2017-04-10 14:57:14+00:00,-56.6,-83.66666666666667,-91.0,-82.0,-120.0,-89.66666666666667,-86.0,-74.4,-92.0,-77.25,-90.0,bathroom_toilet
2017-04-10 14:57:15+00:00,-50.666666666666664,-85.66666666666667,-92.0,-82.0,-83.0,-90.5,-120.0,-74.0,-75.0,-74.25,-79.0,bathroom_toilet
2017-04-10 14:57:16+00:00,-66.5,-85.0,-85.0,-83.33333333333333,-76.0,-77.0,-82.8,-73.0,-120.0,-69.0,-87.0,bathroom_toilet
2017-04-10 14:57:17+00:00,-66.25,-81.4,-80.5,-98.5,-79.0,-79.5,-79.75,-79.33333333333333,-79.0,-68.0,-103.0,bathroom_toilet
2017-04-10 14:57:18+00:00,-55.25,-81.8,-88.4,-88.0,-100.0,-79.33333333333333,-78.4,-77.6,-79.5,-68.75,-93.5,bathroom_toilet
2017-04-10 14:57:19+00:00,-47.333333333333336,-85.0,-84.0,-87.0,-92.0,-88.25,-76.0,-72.33333333333333,-78.0,-69.0,-85.75,bathroom_toilet
2017-04-10 14:57:20+00:00,-57.5,-81.4,-86.0,-85.25,-91.33333333333333,-87.25,-81.75,-82.0,-77.66666666666667,-67.8,-88.0,bathroom_toilet
2017-04-10 14:57:21+00:00,-51.0,-95.0,-89.0,-90.0,-89.0,-86.5,-80.0,-69.75,-82.0,-68.75,-88.5,bathroom_toilet
2017-04-10 14:57:22+00:00,-66.5,-81.2,-91.0,-84.75,-92.66666666666667,-93.66666666666667,-77.0,-70.25,-75.66666666666667,-73.5,-93.66666666666667,bathroom_toilet
2017-04-10 14:57:23+00:00,-62.5,-75.0,-73.75,-84.0,-83.0,-83.0,-79.5,-81.25,-74.5,-70.33333333333333,-89.0,bathroom_toilet
2017-04-10 14:57:24+00:00,-55.5,-81.8,-67.0,-89.0,-90.0,-75.5,-82.5,-77.0,-83.33333333333333,-63.75,-88.5,bathroom_toilet
2017-04-10 14:57:25+00:00,-57.75,-76.75,-85.4,-88.0,-89.0,-81.0,-84.0,-68.8,-79.5,-71.0,-87.5,hallway_upper
2017-04-10 14:57:26+00:00,-66.66666666666667,-83.75,-78.0,-83.0,-85.0,-84.66666666666667,-73.75,-86.66666666666667,-79.0,-73.2,-69.0,hallway_upper
2017-04-10 14:57:27+00:00,-74.66666666666667,-94.0,-81.6,-96.0,-94.66666666666667,-72.0,-74.66666666666667,-83.0,-79.5,-71.0,-82.0,hallway_upper
2017-04-10 14:57:28+00:00,-72.6,-88.0,-87.4,-79.0,-120.0,-80.66666666666667,-70.0,-83.66666666666667,-73.0,-69.6,-74.4,hallway_upper
2017-04-10 14:57:29+00:00,-80.0,-85.0,-80.0,-90.0,-120.0,-86.5,-70.5,-93.0,-72.25,-74.75,-76.75,bedroom_2
2017-04-10 14:57:30+00:00,-88.33333333333333,-90.33333333333333,-78.0,-83.5,-89.0,-89.0,-68.33333333333333,-81.66666666666667,-64.66666666666667,-73.25,-80.25,bedroom_2
2017-04-10 14:57:31+00:00,-81.0,-91.0,-81.5,-84.75,-92.5,-77.0,-65.75,-120.0,-80.5,-82.33333333333333,-76.5,bedroom_2
2017-04-10 14:57:32+00:00,-91.0,-82.5,-65.0,-82.0,-94.66666666666667,-78.33333333333333,-58.333333333333336,-84.75,-68.0,-78.5,-60.25,bedroom_2
2017-04-10 14:57:33+00:00,-85.66666666666667,-76.0,-71.6,-74.2,-86.33333333333333,-83.0,-56.666666666666664,-81.0,-82.66666666666667,-74.75,-72.2,bedroom_2
2017-04-10 14:57:34+00:00,-90.5,-120.0,-67.0,-78.5,-81.33333333333333,-82.66666666666667,-50.333333333333336,-89.0,-74.8,-58.5,-68.66666666666667,bedroom_2
2017-04-10 14:57:35+00:00,-84.75,-86.0,-60.5,-76.75,-82.0,-76.33333333333333,-49.75,-120.0,-75.0,-59.75,-83.5,bedroom_2
2017-04-10 14:57:36+00:00,-86.0,-94.66666666666667,-59.25,-76.6,-78.75,-87.0,-55.75,-92.0,-77.0,-61.25,-82.2,bedroom_2
2017-04-10 14:57:37+00:00,-83.33333333333333,-88.0,-61.333333333333336,-80.5,-80.25,-75.0,-65.0,-84.5,-61.666666666666664,-57.0,-81.0,bedroom_2
2017-04-10 14:57:38+00:00,-85.0,-83.33333333333333,-67.0,-76.75,-76.0,-84.0,-69.5,-120.0,-82.5,-64.5,-72.0,bedroom_2
2017-04-10 14:57:39+00:00,-93.5,-89.33333333333333,-71.0,-77.0,-86.4,-79.33333333333333,-59.0,-86.0,-65.0,-61.75,-74.66666666666667,bedroom_2
2017-04-10 14:57:40+00:00,-84.2,-89.66666666666667,-68.25,-78.75,-86.0,-120.0,-61.0,-96.0,-77.0,-65.66666666666667,-81.0,bedroom_2
2017-04-10 14:57:41+00:00,-86.66666666666667,-89.0,-62.666666666666664,-74.0,-87.33333333333333,-90.0,-46.0,-87.0,-69.0,-63.4,-79.6,bedroom_2
2017-04-10 14:57:59+00:00,-84.75,-90.66666666666667,-62.666666666666664,-74.5,-86.5,-85.5,-60.2,-97.0,-69.5,-57.2,-80.75,bedroom_2
2017-04-10 14:58:00+00:00,-80.33333333333333,-93.33333333333333,-60.0,-73.0,-90.5,-82.0,-57.0,-120.0,-65.0,-57.6,-74.0,bedroom_2
2017-04-10 14:58:14+00:00,-81.75,-98.0,-65.0,-76.33333333333333,-85.75,-78.66666666666667,-58.5,-87.66666666666667,-71.75,-59.0,-81.0,bedroom_2
2017-04-10 14:58:24+00:00,-92.0,-81.5,-66.25,-77.8,-90.0,-78.75,-63.4,-88.0,-71.66666666666667,-63.4,-84.66666666666667,bedroom_2
2017-04-10 14:58:31+00:00,-85.33333333333333,-88.33333333333333,-55.0,-79.33333333333333,-83.33333333333333,-90.0,-63.4,-78.0,-77.0,-56.0,-77.5,bedroom_2
2017-04-10 14:58:32+00:00,-87.66666666666667,-86.0,-67.75,-74.0,-87.5,-77.5,-56.333333333333336,-84.75,-78.0,-64.75,-81.0,bedroom_2
2017-04-10 14:58:33+00:00,-84.8,-86.25,-68.5,-87.0,-90.0,-81.0,-70.0,-92.0,-71.4,-65.25,-77.75,bedroom_2
2017-04-10 14:58:34+00:00,-80.66666666666667,-86.0,-68.5,-79.25,-85.5,-72.5,-73.0,-84.0,-78.6,-57.0,-77.5,bedroom_2
2017-04-10 14:58:35+00:00,-82.33333333333333,-91.5,-73.0,-81.0,-95.0,-84.33333333333333,-66.2,-89.0,-72.25,-63.25,-71.25,bedroom_2
2017-04-10 14:58:36+00:00,-82.75,-83.5,-59.5,-78.0,-80.5,-80.33333333333333,-64.2,-88.0,-67.25,-63.25,-76.2,bedroom_2
2017-04-10 14:58:37+00:00,-84.25,-86.75,-67.0,-75.75,-91.33333333333333,-87.75,-60.5,-91.0,-84.25,-59.0,-80.4,bedroom_2
2017-04-10 14:58:38+00:00,-84.4,-95.5,-63.333333333333336,-73.8,-88.8,-91.5,-61.333333333333336,-94.0,-67.33333333333333,-67.2,-81.0,bedroom_2
2017-04-10 14:58:39+00:00,-87.5,-90.5,-63.0,-77.66666666666667,-102.0,-86.0,-65.6,-87.0,-78.5,-69.75,-80.0,bedroom_2
2017-04-10 14:58:40+00:00,-79.5,-88.33333333333333,-73.2,-74.0,-72.0,-76.0,-64.33333333333333,-89.0,-79.0,-57.0,-68.66666666666667,bedroom_2
2017-04-10 14:58:41+00:00,-86.0,-85.5,-78.5,-80.75,-87.5,-120.0,-68.75,-94.5,-75.5,-71.25,-74.0,bedroom_2
2017-04-10 14:58:42+00:00,-82.0,-93.0,-77.0,-72.33333333333333,-86.0,-85.25,-57.2,-120.0,-77.0,-75.4,-79.75,bedroom_2
2017-04-10 14:58:44+00:00,-84.75,-85.0,-69.0,-70.0,-101.0,-86.75,-58.8,-86.5,-84.66666666666667,-72.0,-69.66666666666667,bedroom_2
2017-04-10 14:58:45+00:00,-79.0,-83.33333333333333,-63.5,-72.66666666666667,-84.33333333333333,-84.75,-48.4,-90.0,-74.75,-74.2,-75.2,bedroom_2
2017-04-10 14:58:46+00:00,-79.33333333333333,-85.25,-69.25,-74.75,-96.0,-89.33333333333333,-53.333333333333336,-86.0,-74.5,-63.0,-76.75,bedroom_2
2017-04-10 14:58:47+00:00,-73.0,-79.0,-69.66666666666667,-77.0,-88.0,-87.66666666666667,-57.5,-84.0,-79.0,-72.8,-78.6,hallway_upper
2017-04-10 14:58:48+00:00,-88.5,-101.0,-61.25,-73.66666666666667,-86.66666666666667,-85.33333333333333,-63.333333333333336,-120.0,-71.0,-76.33333333333333,-80.0,bedroom_2
2017-04-10 14:58:49+00:00,-84.66666666666667,-81.0,-70.75,-76.33333333333333,-89.66666666666667,-88.33333333333333,-72.66666666666667,-78.0,-59.5,-68.75,-84.25,bedroom_2
2017-04-10 14:58:50+00:00,-87.75,-95.0,-69.0,-81.0,-86.75,-84.8,-63.333333333333336,-96.33333333333333,-66.33333333333333,-67.5,-76.5,bedroom_2
2017-04-10 14:58:51+00:00,-84.5,-85.66666666666667,-62.666666666666664,-74.5,-86.0,-92.33333333333333,-69.75,-84.0,-76.0,-65.0,-70.75,bedroom_2
2017-04-10 14:58:56+00:00,-84.5,-92.0,-73.66666666666667,-82.5,-120.0,-81.0,-62.0,-82.0,-71.0,-76.5,-68.0,bedroom_2
